method,e2e_m,e2e_m,e2e_m,e2e_socp,e2e_socp,e2e_socp,linreg,linreg,linreg,nominal,nominal,nominal
k,10,15,20,10,15,20,10,15,20,10,15,20
2016-08-04,0.9648329643633928,0.9670078418691405,0.9677970669116527,0.8610359532824226,0.863993245621945,0.8766166516901399,1.2177782584114065,1.2136454543026869,1.2136454543026869,1.2309730780840862,1.2317231850718124,1.2317231850718124
2016-08-05,0.9718075495550217,0.9746781430900909,0.9765822557934146,0.8595106041793776,0.8662517367870455,0.879470439354452,1.2121509764722063,1.2089777735594058,1.2089777735594058,1.2303830191894651,1.2312040619905433,1.2312040619905433
2016-08-08,0.9709276101261678,0.9738775535163892,0.9760511179817983,0.8566567386511771,0.8641507235057345,0.8776143081781065,1.2104920427854244,1.2076534387621347,1.2076534387621347,1.2268728055503,1.2278592649125124,1.2278592649125124
2016-08-09,0.9724260918713891,0.9753716042548979,0.9777367569006694,0.8563454420260106,0.8642519610970043,0.8780777495562896,1.2113085636285414,1.208600106833276,1.208600106833276,1.2279097806241706,1.2288184105843423,1.2288184105843423
2016-08-10,0.9749198101265245,0.9778876376567784,0.9801999546454206,0.8589014254001547,0.8667508844783531,0.8806892305018392,1.2126818695751709,1.209750069949352,1.209750069949352,1.2306529864608722,1.231448804143857,1.231448804143857
2016-08-11,0.9787271849193269,0.9818660597622823,0.9846076122514161,0.8590962961538378,0.8681860086470747,0.8825833058010345,1.2135671666893957,1.2106485371758169,1.2106485371758169,1.2323973918735618,1.233156963686824,1.233156963686824
2016-08-12,0.983777064422502,0.9870343140200495,0.990378745685036,0.8586847015399381,0.8692750089097047,0.8847117315929375,1.2116472874199173,1.2086468711286265,1.2086468711286265,1.230813950695331,1.2314379487830482,1.2314379487830482
2016-08-15,0.9895914306631418,0.9936923014270008,0.9983414600451541,0.8549739515441827,0.8698293729271602,0.8861100488628422,1.1999550775976329,1.1971337908235464,1.1971337908235464,1.2238014031810969,1.2242636958143442,1.2242636958143442
2016-08-16,0.9568877461554385,0.9602240442677857,0.96285050594964,0.8410376327166625,0.8505350148593102,0.8636892550020794,1.1882009018568414,1.1847937184764965,1.1847937184764965,1.2113594652333721,1.2119134288628142,1.2119134288628142
2016-08-17,0.9545066771719863,0.9572216760649813,0.9591248749387222,0.8435679202170975,0.8503321830629889,0.8632841157004849,1.1963577377162804,1.1925375817378,1.1925375817378,1.2148605519179614,1.215407269678735,1.215407269678735
2016-08-18,0.9549080752257814,0.9572532678141319,0.9586654317660557,0.8471076397372725,0.8520996022030298,0.8650143625869887,1.2053391418408987,1.2004433058162285,1.2004433058162285,1.2197051263189753,1.2203476380984517,1.2203476380984517
2016-08-19,0.9500983247642616,0.9526077666344728,0.9538121859994513,0.8450023533555735,0.849823339282155,0.8620325167706313,1.2007250506959724,1.1954994815254032,1.1954994815254032,1.216908544385081,1.2174349806778642,1.2174349806778642
2016-08-22,0.950469152157077,0.9529026322033151,0.9541049181255269,0.8453143607930619,0.8499685272619681,0.8621436328924686,1.2008160259817182,1.1955517969124014,1.1955517969124014,1.2151853015152396,1.2157765709319122,1.2157765709319122
2016-08-23,0.9355086148644582,0.9376117664115696,0.9378415714992627,0.839822275647255,0.8418404195287612,0.8521703873886487,1.1963384594034894,1.1916412908648426,1.1916412908648426,1.213703469046291,1.214075491338382,1.214075491338382
2016-08-24,0.9296197175081709,0.931508724632538,0.9317690207816378,0.8337868903712662,0.835458710470628,0.8461383634170908,1.1937957001624775,1.1891075562217939,1.1891075562217939,1.2094582961286497,1.209886805521989,1.209886805521989
2016-08-25,0.9309005659612736,0.932776077240618,0.9332243811143031,0.8332991791798985,0.8353691578651675,0.8463774713672593,1.1910998503973314,1.1870029095961616,1.1870029095961616,1.205563604873571,1.2061225282931878,1.2061225282931878
2016-08-26,0.9149219043700685,0.9169191797407873,0.9175775014024863,0.8180994323563866,0.8210701989188118,0.8310534121643832,1.17632897724385,1.1723917711236922,1.1723917711236922,1.1935691414892364,1.1939858717696699,1.1939858717696699
2016-08-29,0.9150692991093047,0.9168040205550158,0.9172258339579142,0.8197117057351974,0.8216459513373463,0.8315989022516718,1.1833383058972313,1.1793113940573499,1.1793113940573499,1.1986056310477469,1.1991243049496643,1.1991243049496643
2016-08-30,0.903266963297401,0.9049431484130995,0.9051566351761606,0.8111299463914383,0.8125092532740554,0.8216373161449219,1.1734867843464174,1.1701408568086689,1.1701408568086689,1.1912187910039949,1.1917335225598904,1.1917335225598904
2016-08-31,0.9149107928011533,0.9169133250747035,0.9180256511404205,0.8142926640431296,0.8182729038440495,0.8288910771600695,1.1773613378744687,1.1737340989308014,1.1737340989308014,1.1951067288444777,1.195473760188391,1.195473760188391
2016-09-01,0.9170328262260501,0.9191753675352952,0.9203404872664621,0.8162337581948705,0.8205557844664175,0.8308808124773134,1.1723329131489886,1.1690717599960248,1.1690717599960248,1.196113115417792,1.1958847879505703,1.1958847879505703
2016-09-02,0.9167020123283471,0.9185119380338984,0.9194382455086797,0.8172760114846912,0.8204210845554221,0.8308180465891162,1.1808716949301274,1.1775854400039916,1.1775854400039916,1.2030144996135486,1.2028168728509103,1.2028168728509103
2016-09-06,0.9165365680201284,0.9179851900805065,0.918488989010906,0.8200868291508845,0.821745258975731,0.8316580967775142,1.1856497229998781,1.1824352311316275,1.1824352311316275,1.2058448631405512,1.2056185963828492,1.2056185963828492
2016-09-07,0.9111368741536169,0.9123505225879728,0.912495162943399,0.8180657808939764,0.8184003639093196,0.8277630903987553,1.1823787048609495,1.1797058543067942,1.1797058543067942,1.2041629053669358,1.203789128838315,1.203789128838315
2016-09-08,0.9120270245877016,0.9132106737719136,0.9134324915165019,0.8182148003735241,0.8186235558338459,0.828105835300606,1.1813699882805035,1.178050964033501,1.178050964033501,1.2015043384174966,1.2009362052875738,1.2009362052875738
2016-09-09,0.8965583498103634,0.8983240886668951,0.8990650444847035,0.8012152087508088,0.803861857075532,0.8131694955823447,1.1497779789301208,1.1462427929424654,1.1462427929424654,1.1722287397646267,1.1716009680121762,1.1716009680121762
2016-09-12,0.9016033638308643,0.9030984549124185,0.9028235062010439,0.8139959090204804,0.8138786759405157,0.8217390643253951,1.1710323154608338,1.1673248750211989,1.1673248750211989,1.1943843446954956,1.1936750860656002,1.1936750860656002
2016-09-13,0.8963997960049137,0.8980231164786044,0.8976078307512364,0.8107762068668473,0.810553543510623,0.8180381882151617,1.159805240583114,1.155203963181686,1.155203963181686,1.1810839719380402,1.180525697003453,1.180525697003453
2016-09-14,0.8965677775381734,0.8980250557742537,0.8976631113685998,0.8099493501572502,0.8095466662325773,0.817544455803921,1.1589681146612432,1.1545868034286157,1.1545868034286157,1.1808101852751824,1.1801186715428402,1.1801186715428402
2016-09-15,0.9024434854319303,0.9039699133955095,0.9038648805365475,0.8132075754887551,0.8135409582176397,0.821819052550296,1.1639003997016322,1.1598027914019269,1.1598027914019269,1.1862365853720567,1.1856074296473695,1.1856074296473695
2016-09-16,0.8977581258307993,0.8988037697760002,0.898080714814955,0.8132816715571293,0.8114226259227167,0.8192232968516601,1.1660089856233087,1.1617309087923504,1.1617309087923504,1.1868499586201926,1.186202692339975,1.186202692339975
2016-09-19,0.9103787274909148,0.9115368977757163,0.9109895724780946,0.8231031487531986,0.8217165530462762,0.8301786231793157,1.1726819615443262,1.1682568809456024,1.1682568809456024,1.1922348010738508,1.1915532293556603,1.1915532293556603
2016-09-20,0.9088434882109716,0.9100094960523564,0.909436701908459,0.8221818747285038,0.8207832370836201,0.8288682457029872,1.1694128468005531,1.1650583975339281,1.1650583975339281,1.1895045586525494,1.1887666196288762,1.1887666196288762
2016-09-21,0.9217897541284723,0.9227912891767681,0.9221710958606077,0.8336798906990518,0.8318238002892338,0.8404282959042857,1.186740785368639,1.1827171958436569,1.1827171958436569,1.2063599348956746,1.2055744641792892,1.2055744641792892
2016-09-22,0.9310502527252498,0.9322785676285879,0.9323596550138876,0.8364657449993317,0.8367166725007966,0.8460843185043799,1.192128633552227,1.1889810564020433,1.1889810564020433,1.2129366399723869,1.2120020569604393,1.2120020569604393
2016-09-23,0.9284838203734409,0.9295566052069224,0.9295201262385395,0.8347778572224431,0.8345121257830533,0.8439209516920618,1.1895317411125186,1.1871702613950585,1.1871702613950585,1.2116498520379693,1.2106100455256523,1.2106100455256523
2016-09-26,0.9285119476882218,0.9294609719085358,0.9287443208115893,0.840179912834431,0.8381025019840922,0.8468770790631751,1.187387607330234,1.184867693165912,1.184867693165912,1.2101365189648132,1.2091456670615057,1.2091456670615057
2016-09-27,0.9291947389037359,0.9306352602384831,0.9296922324521082,0.8438604988885671,0.8424650960768875,0.8498482232727103,1.18835018583098,1.1858571201656058,1.1858571201656058,1.2152986086890551,1.2142614612157314,1.2142614612157314
2016-09-28,0.9279034714859128,0.9295014932153529,0.9291799245945668,0.8377771829163705,0.8382632306446455,0.8461149664221744,1.1847586262414873,1.182035721832136,1.182035721832136,1.2095531476563546,1.2086399611437817,1.2086399611437817
2016-09-29,0.9154323142414592,0.9170586436186475,0.9164118085553411,0.8295352077132786,0.829497594494952,0.8364107068753767,1.1732464474892086,1.1709156220906967,1.1709156220906967,1.2005552121110454,1.1996263248146584,1.1996263248146584
2016-09-30,0.9066758714591261,0.9081520239664601,0.9067892742667386,0.8279453156598291,0.826092941354419,0.8313629555503109,1.172680171493444,1.169677753775395,1.169677753775395,1.1976078894074655,1.1969412947222682,1.1969412947222682
2016-10-03,0.9078063476971401,0.9107405627963806,0.9094362992387077,0.8246047911234259,0.8236522556035296,0.829799041441895,1.1630906256348874,1.1603369646301687,1.1603527092292367,1.192210622239912,1.1914514371514926,1.1914514371514926
2016-10-04,0.8971968794842053,0.8994803780447498,0.8980088759074925,0.8168671114853132,0.8155154385121023,0.8210929332073296,1.1488194700542835,1.1461597018480787,1.1461910504718051,1.180304138816378,1.1796574560921527,1.1796574560921527
2016-10-05,0.8946517054054219,0.897480169805413,0.896020306589464,0.812787632909257,0.811742924339532,0.8176995290582323,1.1432107334631803,1.141061102452222,1.141130627015143,1.1753540219592435,1.1748625033858557,1.1748625033858557
2016-10-06,0.8884726466058098,0.8899678087319697,0.8885560319626405,0.8105839577274766,0.8087212576278926,0.8142050010422746,1.1436002873911768,1.1412599838420237,1.141334740512633,1.175936322235375,1.1753894816651858,1.1753894816651858
2016-10-07,0.8819822669765248,0.8853508955511955,0.8839589334641486,0.7999616592660935,0.7993113391440457,0.8053098597863826,1.138678562879607,1.1366065944737513,1.1366699599879087,1.1698711952800016,1.169483753468441,1.169483753468441
2016-10-10,0.8821764677722198,0.885201228157368,0.8837323976663024,0.800393719162553,0.7994750332632657,0.8056592900977111,1.1456035554354906,1.1432164362598323,1.1432789215173835,1.1766187718016923,1.1762130213902062,1.1762130213902062
2016-10-11,0.8755099789888442,0.8783063224147676,0.8769840761404102,0.7943867583545451,0.7933459923006321,0.799771095869121,1.1356637659992477,1.1332490319802222,1.1333394120882951,1.1701675414249937,1.1695641191788997,1.1695641191788997
2016-10-12,0.8750188483886182,0.8773540019102125,0.8762108923279541,0.7942131756788378,0.7928499961756769,0.7997456399945361,1.1444994492778868,1.141524859205879,1.1415924641620503,1.1762103628865823,1.1757775221108249,1.1757775221108249
2016-10-13,0.8781515975606391,0.880017271516914,0.8789432597851095,0.7992251369336874,0.7976371596078092,0.803916566215064,1.1529125872747172,1.1497445538456714,1.1497700138843618,1.1801607484598455,1.180079142459818,1.180079142459818
2016-10-14,0.8773926122853808,0.8787222169358881,0.8776146002298368,0.7987016572225757,0.7967139469619483,0.803451220916893,1.1492739932137381,1.1458415386888148,1.1458791900858951,1.1783625240304845,1.1783214779693465,1.1783214779693465
2016-10-17,0.8792235355234195,0.87933842949398,0.8782456419359627,0.8040460369932373,0.8013401556438452,0.8073841809901365,1.1511357633279733,1.1491191828676932,1.1491222935223022,1.1839345535114048,1.1839296077506698,1.1839296077506698
2016-10-18,0.8807127585710426,0.8814352308709561,0.8801440481009979,0.803603435744427,0.8012325602282243,0.8074896775086714,1.1540143820907198,1.1526008687822813,1.1526232544961945,1.1879480473869548,1.1874557919026267,1.1874557919026267
2016-10-19,0.8777983946322495,0.8788827270778218,0.8776774572340618,0.8006756407677607,0.7985887631377765,0.8046322654645047,1.149463187356391,1.147609216689433,1.1476467541223925,1.1816689164033676,1.1812112428873935,1.1812112428873935
2016-10-20,0.8765911825724977,0.8777922550586446,0.8765177389420619,0.8004150910013559,0.7984741010279598,0.8038580825183373,1.1489619154107396,1.1473545819413522,1.1473730087221894,1.1798546787088695,1.179403743461081,1.179403743461081
